0.120387	1.000000	0.145407
0.121838	1.000000	0.148505
0.123288	1.000000	0.151625
0.124739	1.000000	0.154767
0.126189	1.000000	0.157930
0.127640	1.000000	0.161115
0.129090	1.000000	0.164320
0.130541	1.000000	0.167547
0.131991	1.000000	0.170793
0.133441	1.000000	0.174060
0.134892	1.000000	0.177346
0.136342	1.000000	0.180652
0.137793	1.000000	0.183977
0.139243	1.000000	0.187320
0.140694	1.000000	0.190682
0.142144	1.000000	0.194062
0.143595	1.000000	0.197460
0.145045	1.000000	0.200875
0.146495	1.000000	0.204307
0.147946	1.000000	0.207757
0.149396	1.000000	0.211223
0.150847	1.000000	0.214705
0.152297	1.000000	0.218203
0.153748	1.000000	0.221717
0.155198	1.000000	0.225247
0.156649	1.000000	0.228791
0.158099	1.000000	0.232350
0.159550	1.000000	0.235924
0.161000	1.000000	0.239512
0.162450	1.000000	0.243114
0.163901	1.000000	0.246730
0.165351	1.000000	0.250358
0.166802	1.000000	0.254000
0.168252	1.000000	0.257655
0.169703	1.000000	0.261322
0.171153	1.000000	0.265002
0.172604	1.000000	0.268693
0.174054	1.000000	0.272396
0.175504	1.000000	0.276111
0.176955	1.000000	0.279836
0.178405	1.000000	0.283572
0.179856	1.000000	0.287319
0.181306	1.000000	0.291076
0.182757	1.000000	0.294843
0.184207	1.000000	0.298620
0.185658	1.000000	0.302407
0.187108	1.000000	0.306202
0.188559	1.000000	0.310007
0.190009	1.000000	0.313820
0.191459	1.000000	0.317641
0.192910	1.000000	0.321471
0.194360	1.000000	0.325308
0.195811	1.000000	0.329154
0.197261	1.000000	0.333006
0.198712	1.000000	0.336866
0.200162	1.000000	0.340732
0.201613	1.000000	0.344605
0.203063	1.000000	0.348485
0.204513	1.000000	0.352371
0.205964	1.000000	0.356262
0.207414	1.000000	0.360159
0.208865	1.000000	0.364062
0.210315	1.000000	0.367969
0.211766	1.000000	0.371882
0.213216	1.000000	0.375799
0.214667	1.000000	0.379720
0.216117	1.000000	0.383646
0.217568	1.000000	0.387575
0.219018	1.000000	0.391509
0.220468	1.000000	0.395446
0.221919	1.000000	0.399386
0.223369	1.000000	0.403329
0.224820	1.000000	0.407274
0.226270	1.000000	0.411223
0.227721	1.000000	0.415173
0.229171	1.000000	0.419126
0.230622	1.000000	0.423081
0.232072	1.000000	0.427037
0.233522	1.000000	0.430995
0.234973	1.000000	0.434954
0.236423	1.000000	0.438914
0.237874	1.000000	0.442874
0.239324	1.000000	0.446836
0.240775	1.000000	0.450797
0.242225	1.000000	0.454759
0.243676	1.000000	0.458721
0.245126	1.000000	0.462683
0.246577	1.000000	0.466644
0.248027	1.000000	0.470604
0.249477	1.000000	0.474564
0.250928	1.000000	0.478522
0.252378	1.000000	0.482479
0.253829	1.000000	0.486435
0.255279	1.000000	0.490389
0.256730	1.000000	0.494341
0.258180	1.000000	0.498291
0.259631	1.000000	0.502239
0.261081	1.000000	0.506184
0.262531	1.000000	0.510127
0.263982	1.000000	0.514067
0.265432	1.000000	0.518004
0.266883	1.000000	0.521938
0.268333	1.000000	0.525868
0.269784	1.000000	0.529795
0.271234	1.000000	0.533718
0.272685	1.000000	0.537637
0.274135	1.000000	0.541552
0.275586	1.000000	0.545463
0.277036	1.000000	0.549369
0.278486	1.000000	0.553271
0.279937	1.000000	0.557168
0.281387	1.000000	0.561060
0.282838	1.000000	0.564947
0.284288	1.000000	0.568829
0.285739	1.000000	0.572705
0.287189	1.000000	0.576575
0.288640	1.000000	0.580440
0.290090	1.000000	0.584299
0.291540	1.000000	0.588152
0.292991	1.000000	0.591998
0.294441	1.000000	0.595838
0.295892	1.000000	0.599672
0.297342	1.000000	0.603499
0.298793	1.000000	0.607318
0.300243	1.000000	0.611131
0.301694	1.000000	0.614937
0.303144	1.000000	0.618735
0.304595	1.000000	0.622526
0.306045	1.000000	0.626310
0.307495	1.000000	0.630085
0.308946	1.000000	0.633853
0.310396	1.000000	0.637612
0.311847	1.000000	0.641364
0.313297	1.000000	0.645107
0.314748	1.000000	0.648842
0.316198	1.000000	0.652568
0.317649	1.000000	0.656285
0.319099	1.000000	0.659994
0.320549	1.000000	0.663693
0.322000	1.000000	0.667383
0.323450	1.000000	0.671065
0.324901	1.000000	0.674737
0.326351	1.000000	0.678399
0.327802	1.000000	0.682052
0.329252	1.000000	0.685695
0.330703	1.000000	0.689328
0.332153	1.000000	0.692951
0.333604	1.000000	0.696564
0.335054	1.000000	0.700167
0.336504	1.000000	0.703759
0.337955	1.000000	0.707342
0.339405	1.000000	0.710913
0.340856	1.000000	0.714474
0.342306	1.000000	0.718024
0.343757	1.000000	0.721563
0.345207	1.000000	0.725092
0.346658	1.000000	0.728609
0.348108	1.000000	0.732115
0.349558	1.000000	0.735610
0.351009	1.000000	0.739093
0.352459	1.000000	0.742565
0.353910	1.000000	0.746025
0.355360	1.000000	0.749473
0.356811	1.000000	0.752910
0.358261	1.000000	0.756335
0.359712	1.000000	0.759748
0.361162	1.000000	0.763149
0.362613	1.000000	0.766537
0.364063	1.000000	0.769914
0.365513	1.000000	0.773278
0.366964	1.000000	0.776629
0.368414	1.000000	0.779968
0.369865	1.000000	0.783295
0.371315	1.000000	0.786609
0.372766	1.000000	0.789910
0.374216	1.000000	0.793198
0.375667	1.000000	0.796473
0.377117	1.000000	0.799736
0.378567	1.000000	0.802985
0.380018	1.000000	0.806221
0.381468	1.000000	0.809444
0.382919	1.000000	0.812653
0.384369	1.000000	0.815849
0.385820	1.000000	0.819032
0.387270	1.000000	0.822201
0.388721	1.000000	0.825357
0.390171	1.000000	0.828499
0.391622	1.000000	0.831627
0.393072	1.000000	0.834742
0.394522	1.000000	0.837842
0.395973	1.000000	0.840929
0.397423	1.000000	0.844002
0.398874	1.000000	0.847060
0.400324	1.000000	0.850105
0.401775	1.000000	0.853135
0.403225	1.000000	0.856152
0.404676	1.000000	0.859154
0.406126	1.000000	0.862141
0.407576	1.000000	0.865115
0.409027	1.000000	0.868074
0.410477	1.000000	0.871018
0.411928	1.000000	0.873948
0.413378	1.000000	0.876864
0.414829	1.000000	0.879764
0.416279	1.000000	0.882650
0.417730	1.000000	0.885522
0.419180	1.000000	0.888378
0.420631	1.000000	0.891220
0.422081	1.000000	0.894047
0.423531	1.000000	0.896859
0.424982	1.000000	0.899657
0.426432	1.000000	0.902439
0.427883	1.000000	0.905206
0.429333	1.000000	0.907958
0.430784	1.000000	0.910696
0.432234	1.000000	0.913418
0.433685	1.000000	0.916125
0.435135	1.000000	0.918816
0.436585	1.000000	0.921493
0.438036	1.000000	0.924154
0.439486	1.000000	0.926801
0.440937	1.000000	0.929431
0.442387	1.000000	0.932047
0.443838	1.000000	0.934647
0.445288	1.000000	0.937232
0.446739	1.000000	0.939801
0.448189	1.000000	0.942355
0.449640	1.000000	0.944894
0.451090	1.000000	0.947417
0.452540	1.000000	0.949925
0.453991	1.000000	0.952417
0.455441	1.000000	0.954893
0.456892	1.000000	0.957355
0.458342	1.000000	0.959800
0.459793	1.000000	0.962230
0.461243	1.000000	0.964644
0.462694	1.000000	0.967043
0.464144	1.000000	0.969426
0.465594	1.000000	0.971794
0.467045	1.000000	0.974146
0.468495	1.000000	0.976482
0.469946	1.000000	0.978803
0.471396	1.000000	0.981108
0.472847	1.000000	0.983397
0.474297	1.000000	0.985671
0.475748	1.000000	0.987929
0.477198	1.000000	0.990171
0.478649	1.000000	0.992398
0.480099	1.000000	0.994609
0.481549	1.000000	0.996804
0.483000	1.000000	0.998984
0.484450	1.000000	1.001148
0.485901	1.000000	1.003296
0.487351	1.000000	1.005428
0.488802	1.000000	1.007545
0.490252	1.000000	1.009646
0.491703	1.000000	1.011731
0.493153	1.000000	1.013801
0.494603	1.000000	1.015855
0.496054	1.000000	1.017893
0.497504	1.000000	1.019916
0.498955	1.000000	1.021923
0.500405	1.000000	1.023914
0.501856	1.000000	1.025890
0.503306	1.000000	1.027850
0.504757	1.000000	1.029795
0.506207	1.000000	1.031724
0.507658	1.000000	1.033637
0.509108	1.000000	1.035534
0.510558	1.000000	1.037417
0.512009	1.000000	1.039283
0.513459	1.000000	1.041134
0.514910	1.000000	1.042970
0.516360	1.000000	1.044789
0.517811	1.000000	1.046594
0.519261	1.000000	1.048383
0.520712	1.000000	1.050156
0.522162	1.000000	1.051914
0.523612	1.000000	1.053657
0.525063	1.000000	1.055384
0.526513	1.000000	1.057096
0.527964	1.000000	1.058793
0.529414	1.000000	1.060474
0.530865	1.000000	1.062140
0.532315	1.000000	1.063790
0.533766	1.000000	1.065425
0.535216	1.000000	1.067045
0.536667	1.000000	1.068650
0.538117	1.000000	1.070240
0.539567	1.000000	1.071814
0.541018	1.000000	1.073373
0.542468	1.000000	1.074918
0.543919	1.000000	1.076447
0.545369	1.000000	1.077961
0.546820	1.000000	1.079460
0.548270	1.000000	1.080944
0.549721	1.000000	1.082413
0.551171	1.000000	1.083867
0.552621	1.000000	1.085306
0.554072	1.000000	1.086731
0.555522	1.000000	1.088140
0.556973	1.000000	1.089535
0.558423	1.000000	1.090915
0.559874	1.000000	1.092280
0.561324	1.000000	1.093630
0.562775	1.000000	1.094966
0.564225	1.000000	1.096287
0.565676	1.000000	1.097594
0.567126	1.000000	1.098886
0.568576	1.000000	1.100164
0.570027	1.000000	1.101427
0.571477	1.000000	1.102675
0.572928	1.000000	1.103910
0.574378	1.000000	1.105129
0.575829	1.000000	1.106335
0.577279	1.000000	1.107526
0.578730	1.000000	1.108703
0.580180	1.000000	1.109866
0.581630	1.000000	1.111015
0.583081	1.000000	1.112149
0.584531	1.000000	1.113270
0.585982	1.000000	1.114376
0.587432	1.000000	1.115468
0.588883	1.000000	1.116547
0.590333	1.000000	1.117611
0.591784	1.000000	1.118662
0.593234	1.000000	1.119699
0.594685	1.000000	1.120722
0.596135	1.000000	1.121732
0.597585	1.000000	1.122727
0.599036	1.000000	1.123709
0.600486	1.000000	1.124678
0.601937	1.000000	1.125633
0.603387	1.000000	1.126575
0.604838	1.000000	1.127503
0.606288	1.000000	1.128417
0.607739	1.000000	1.129319
0.609189	1.000000	1.130207
0.610639	1.000000	1.131082
0.612090	1.000000	1.131943
0.613540	1.000000	1.132792
0.614991	1.000000	1.133627
0.616441	1.000000	1.134450
0.617892	1.000000	1.135259
0.619342	1.000000	1.136055
0.620793	1.000000	1.136839
0.622243	1.000000	1.137610
0.623694	1.000000	1.138368
0.625144	1.000000	1.139113
0.626594	1.000000	1.139845
0.628045	1.000000	1.140565
0.629495	1.000000	1.141273
0.630946	1.000000	1.141967
0.632396	1.000000	1.142650
0.633847	1.000000	1.143320
0.635297	1.000000	1.143977
0.636748	1.000000	1.144623
0.638198	1.000000	1.145256
0.639648	1.000000	1.145877
0.641099	1.000000	1.146485
0.642549	1.000000	1.147082
0.644000	1.000000	1.147667
0.645450	1.000000	1.148240
0.646901	1.000000	1.148800
0.648351	1.000000	1.149349
0.649802	1.000000	1.149886
0.651252	1.000000	1.150412
0.652703	1.000000	1.150926
0.654153	1.000000	1.151428
0.655603	1.000000	1.151918
0.657054	1.000000	1.152397
0.658504	1.000000	1.152865
0.659955	1.000000	1.153321
0.661405	1.000000	1.153766
0.662856	1.000000	1.154200
0.664306	1.000000	1.154622
0.665757	1.000000	1.155033
0.667207	1.000000	1.155433
0.668657	1.000000	1.155822
0.670108	1.000000	1.156201
0.671558	1.000000	1.156568
0.673009	1.000000	1.156924
0.674459	1.000000	1.157270
0.675910	1.000000	1.157605
0.677360	1.000000	1.157929
0.678811	1.000000	1.158242
0.680261	1.000000	1.158545
0.681712	1.000000	1.158838
0.683162	1.000000	1.159120
0.684612	1.000000	1.159391
0.686063	1.000000	1.159653
0.687513	1.000000	1.159904
0.688964	1.000000	1.160145
0.690414	1.000000	1.160375
0.691865	1.000000	1.160596
0.693315	1.000000	1.160807
0.694766	1.000000	1.161007
0.696216	1.000000	1.161198
0.697666	1.000000	1.161379
0.699117	1.000000	1.161550
0.700567	1.000000	1.161712
0.702018	1.000000	1.161864
0.703468	1.000000	1.162006
0.704919	1.000000	1.162139
0.706369	1.000000	1.162262
0.707820	1.000000	1.162376
0.709270	1.000000	1.162481
0.710721	1.000000	1.162576
0.712171	1.000000	1.162662
0.713621	1.000000	1.162739
0.715072	1.000000	1.162807
0.716522	1.000000	1.162866
0.717973	1.000000	1.162916
0.719423	1.000000	1.162957
0.720874	1.000000	1.162989
0.722324	1.000000	1.163013
0.723775	1.000000	1.163027
0.725225	1.000000	1.163033
0.726675	1.000000	1.163031
0.728126	1.000000	1.163020
0.729576	1.000000	1.163000
0.731027	1.000000	1.162972
0.732477	1.000000	1.162936
0.733928	1.000000	1.162891
0.735378	1.000000	1.162839
0.736829	1.000000	1.162778
0.738279	1.000000	1.162709
0.739730	1.000000	1.162632
0.741180	1.000000	1.162547
0.742630	1.000000	1.162454
0.744081	1.000000	1.162353
0.745531	1.000000	1.162245
0.746982	1.000000	1.162128
0.748432	1.000000	1.162004
0.749883	1.000000	1.161873
0.751333	1.000000	1.161734
0.752784	1.000000	1.161587
0.754234	1.000000	1.161434
0.755684	1.000000	1.161272
0.757135	1.000000	1.161104
0.758585	1.000000	1.160928
0.760036	1.000000	1.160745
0.761486	1.000000	1.160555
0.762937	1.000000	1.160358
0.764387	1.000000	1.160154
0.765838	1.000000	1.159943
0.767288	1.000000	1.159725
0.768739	1.000000	1.159501
0.770189	1.000000	1.159269
0.771639	1.000000	1.159031
0.773090	1.000000	1.158787
0.774540	1.000000	1.158535
0.775991	1.000000	1.158278
0.777441	1.000000	1.158014
0.778892	1.000000	1.157743
0.780342	1.000000	1.157466
0.781793	1.000000	1.157183
0.783243	1.000000	1.156894
0.784693	1.000000	1.156599
0.786144	1.000000	1.156297
0.787594	1.000000	1.155990
0.789045	1.000000	1.155676
0.790495	1.000000	1.155357
0.791946	1.000000	1.155032
0.793396	1.000000	1.154701
0.794847	1.000000	1.154364
0.796297	1.000000	1.154022
0.797748	1.000000	1.153674
0.799198	1.000000	1.153321
0.800648	1.000000	1.152962
0.802099	1.000000	1.152597
0.803549	1.000000	1.152228
0.805000	1.000000	1.151853
0.806450	1.000000	1.151472
0.807901	1.000000	1.151087
0.809351	1.000000	1.150696
0.810802	1.000000	1.150301
0.812252	1.000000	1.149900
0.813702	1.000000	1.149494
0.815153	1.000000	1.149084
0.816603	1.000000	1.148668
0.818054	1.000000	1.148248
0.819504	1.000000	1.147823
0.820955	1.000000	1.147394
0.822405	1.000000	1.146960
0.823856	1.000000	1.146521
0.825306	1.000000	1.146078
0.826757	1.000000	1.145630
0.828207	1.000000	1.145178
0.829657	1.000000	1.144721
0.831108	1.000000	1.144261
0.832558	1.000000	1.143796
0.834009	1.000000	1.143326
0.835459	1.000000	1.142853
0.836910	1.000000	1.142376
0.838360	1.000000	1.141894
0.839811	1.000000	1.141409
0.841261	1.000000	1.140920
0.842712	1.000000	1.140427
0.844162	1.000000	1.139930
0.845612	1.000000	1.139429
0.847063	1.000000	1.138925
0.848513	1.000000	1.138417
0.849964	1.000000	1.137906
0.851414	1.000000	1.137391
0.852865	1.000000	1.136872
0.854315	1.000000	1.136350
0.855766	1.000000	1.135825
0.857216	1.000000	1.135296
0.858666	1.000000	1.134764
0.860117	1.000000	1.134229
0.861567	1.000000	1.133691
0.863018	1.000000	1.133150
0.864468	1.000000	1.132605
0.865919	1.000000	1.132058
0.867369	1.000000	1.131507
0.868820	1.000000	1.130954
0.870270	1.000000	1.130398
0.871721	1.000000	1.129838
0.873171	1.000000	1.129277
0.874621	1.000000	1.128712
0.876072	1.000000	1.128145
0.877522	1.000000	1.127575
0.878973	1.000000	1.127003
0.880423	1.000000	1.126428
0.881874	1.000000	1.125851
0.883324	1.000000	1.125271
0.884775	1.000000	1.124689
0.886225	1.000000	1.124104
0.887675	1.000000	1.123517
0.889126	1.000000	1.122928
0.890576	1.000000	1.122337
0.892027	1.000000	1.121744
0.893477	1.000000	1.121148
0.894928	1.000000	1.120551
0.896378	1.000000	1.119951
0.897829	1.000000	1.119350
0.899279	1.000000	1.118747
0.900730	1.000000	1.118141
0.902180	1.000000	1.117534
0.903630	1.000000	1.116926
0.905081	1.000000	1.116315
0.906531	1.000000	1.115703
0.907982	1.000000	1.115089
0.909432	1.000000	1.114474
0.910883	1.000000	1.113857
0.912333	1.000000	1.113238
0.913784	1.000000	1.112618
0.915234	1.000000	1.111997
0.916684	1.000000	1.111374
0.918135	1.000000	1.110750
0.919585	1.000000	1.110125
0.921036	1.000000	1.109498
0.922486	1.000000	1.108870
0.923937	1.000000	1.108241
0.925387	1.000000	1.107611
0.926838	1.000000	1.106980
0.928288	1.000000	1.106347
0.929739	1.000000	1.105714
0.931189	1.000000	1.105080
0.932639	1.000000	1.104445
0.934090	1.000000	1.103809
0.935540	1.000000	1.103172
0.936991	1.000000	1.102534
0.938441	1.000000	1.101896
0.939892	1.000000	1.101256
0.941342	1.000000	1.100616
0.942793	1.000000	1.099976
0.944243	1.000000	1.099335
0.945693	1.000000	1.098693
0.947144	1.000000	1.098051
0.948594	1.000000	1.097408
0.950045	1.000000	1.096765
0.951495	1.000000	1.096121
0.952946	1.000000	1.095477
0.954396	1.000000	1.094833
0.955847	1.000000	1.094188
0.957297	1.000000	1.093543
0.958748	1.000000	1.092898
0.960198	1.000000	1.092253
0.961648	1.000000	1.091607
0.963099	1.000000	1.090961
0.964549	1.000000	1.090316
0.966000	1.000000	1.089670
0.967450	1.000000	1.089024
0.968901	1.000000	1.088378
0.970351	1.000000	1.087732
0.971802	1.000000	1.087086
0.973252	1.000000	1.086440
0.974702	1.000000	1.085795
0.976153	1.000000	1.085150
0.977603	1.000000	1.084504
0.979054	1.000000	1.083859
0.980504	1.000000	1.083215
0.981955	1.000000	1.082570
0.983405	1.000000	1.081926
0.984856	1.000000	1.081282
0.986306	1.000000	1.080639
0.987757	1.000000	1.079996
0.989207	1.000000	1.079354
0.990657	1.000000	1.078712
0.992108	1.000000	1.078070
0.993558	1.000000	1.077430
0.995009	1.000000	1.076789
0.996459	1.000000	1.076150
0.997910	1.000000	1.075510
0.999360	1.000000	1.074872
1.000811	1.000000	1.074234
1.002261	1.000000	1.073597
1.003711	1.000000	1.072961
1.005162	1.000000	1.072325
1.006612	1.000000	1.071691
1.008063	1.000000	1.071057
1.009513	1.000000	1.070424
1.010964	1.000000	1.069792
1.012414	1.000000	1.069161
1.013865	1.000000	1.068530
1.015315	1.000000	1.067901
1.016766	1.000000	1.067273
1.018216	1.000000	1.066645
1.019666	1.000000	1.066019
1.021117	1.000000	1.065394
1.022567	1.000000	1.064770
1.024018	1.000000	1.064147
1.025468	1.000000	1.063525
1.026919	1.000000	1.062904
1.028369	1.000000	1.062285
1.029820	1.000000	1.061666
1.031270	1.000000	1.061049
1.032720	1.000000	1.060433
1.034171	1.000000	1.059819
1.035621	1.000000	1.059206
1.037072	1.000000	1.058594
1.038522	1.000000	1.057983
1.039973	1.000000	1.057374
1.041423	1.000000	1.056766
1.042874	1.000000	1.056160
1.044324	1.000000	1.055555
1.045775	1.000000	1.054952
1.047225	1.000000	1.054350
1.048675	1.000000	1.053749
1.050126	1.000000	1.053150
1.051576	1.000000	1.052553
1.053027	1.000000	1.051957
1.054477	1.000000	1.051363
1.055928	1.000000	1.050770
1.057378	1.000000	1.050179
1.058829	1.000000	1.049590
1.060279	1.000000	1.049002
1.061729	1.000000	1.048416
1.063180	1.000000	1.047832
1.064630	1.000000	1.047249
1.066081	1.000000	1.046668
1.067531	1.000000	1.046089
1.068982	1.000000	1.045512
1.070432	1.000000	1.044936
1.071883	1.000000	1.044362
1.073333	1.000000	1.043790
1.074784	1.000000	1.043220
1.076234	1.000000	1.042652
1.077684	1.000000	1.042085
1.079135	1.000000	1.041521
1.080585	1.000000	1.040958
1.082036	1.000000	1.040398
1.083486	1.000000	1.039839
1.084937	1.000000	1.039282
1.086387	1.000000	1.038727
1.087838	1.000000	1.038174
1.089288	1.000000	1.037623
1.090738	1.000000	1.037075
1.092189	1.000000	1.036528
1.093639	1.000000	1.035983
1.095090	1.000000	1.035440
1.096540	1.000000	1.034900
1.097991	1.000000	1.034361
1.099441	1.000000	1.033824
1.100892	1.000000	1.033290
1.102342	1.000000	1.032758
1.103793	1.000000	1.032228
1.105243	1.000000	1.031700
1.106693	1.000000	1.031174
1.108144	1.000000	1.030650
1.109594	1.000000	1.030128
1.111045	1.000000	1.029609
1.112495	1.000000	1.029092
1.113946	1.000000	1.028577
1.115396	1.000000	1.028064
1.116847	1.000000	1.027554
1.118297	1.000000	1.027046
1.119747	1.000000	1.026540
1.121198	1.000000	1.026036
1.122648	1.000000	1.025535
1.124099	1.000000	1.025035
1.125549	1.000000	1.024539
1.127000	1.000000	1.024044
1.128450	1.000000	1.023552
1.129901	1.000000	1.023062
1.131351	1.000000	1.022574
1.132802	1.000000	1.022089
1.134252	1.000000	1.021606
1.135702	1.000000	1.021126
1.137153	1.000000	1.020648
1.138603	1.000000	1.020172
1.140054	1.000000	1.019698
1.141504	1.000000	1.019227
1.142955	1.000000	1.018759
1.144405	1.000000	1.018292
1.145856	1.000000	1.017829
1.147306	1.000000	1.017367
1.148756	1.000000	1.016908
1.150207	1.000000	1.016452
1.151657	1.000000	1.015998
1.153108	1.000000	1.015546
1.154558	1.000000	1.015097
1.156009	1.000000	1.014650
1.157459	1.000000	1.014206
1.158910	1.000000	1.013764
1.160360	1.000000	1.013325
1.161811	1.000000	1.012888
1.163261	1.000000	1.012453
1.164711	1.000000	1.012021
1.166162	1.000000	1.011592
1.167612	1.000000	1.011165
1.169063	1.000000	1.010741
1.170513	1.000000	1.010319
1.171964	1.000000	1.009899
1.173414	1.000000	1.009482
1.174865	1.000000	1.009068
1.176315	1.000000	1.008656
1.177765	1.000000	1.008247
1.179216	1.000000	1.007840
1.180666	1.000000	1.007436
1.182117	1.000000	1.007034
1.183567	1.000000	1.006635
1.185018	1.000000	1.006238
1.186468	1.000000	1.005844
1.187919	1.000000	1.005452
1.189369	1.000000	1.005063
1.190820	1.000000	1.004677
1.192270	1.000000	1.004293
1.193720	1.000000	1.003911
1.195171	1.000000	1.003532
1.196621	1.000000	1.003156
1.198072	1.000000	1.002782
1.199522	1.000000	1.002411
1.200973	1.000000	1.002043
1.202423	1.000000	1.001676
1.203874	1.000000	1.001313
1.205324	1.000000	1.000952
1.206774	1.000000	1.000594
1.208225	1.000000	1.000238
1.209675	1.000000	0.999884
1.211126	1.000000	0.999534
1.212576	1.000000	0.999185
1.214027	1.000000	0.998840
1.215477	1.000000	0.998497
1.216928	1.000000	0.998156
1.218378	1.000000	0.997818
1.219829	1.000000	0.997483
1.221279	1.000000	0.997150
1.222729	1.000000	0.996820
1.224180	1.000000	0.996492
1.225630	1.000000	0.996167
1.227081	1.000000	0.995844
1.228531	1.000000	0.995524
1.229982	1.000000	0.995207
1.231432	1.000000	0.994892
1.232883	1.000000	0.994579
1.234333	1.000000	0.994269
1.235783	1.000000	0.993962
1.237234	1.000000	0.993657
1.238684	1.000000	0.993355
1.240135	1.000000	0.993055
1.241585	1.000000	0.992758
1.243036	1.000000	0.992463
1.244486	1.000000	0.992171
1.245937	1.000000	0.991881
1.247387	1.000000	0.991594
1.248838	1.000000	0.991310
1.250288	1.000000	0.991028
1.251738	1.000000	0.990748
1.253189	1.000000	0.990471
1.254639	1.000000	0.990196
1.256090	1.000000	0.989924
1.257540	1.000000	0.989655
1.258991	1.000000	0.989387
1.260441	1.000000	0.989123
1.261892	1.000000	0.988861
1.263342	1.000000	0.988601
1.264792	1.000000	0.988344
1.266243	1.000000	0.988089
1.267693	1.000000	0.987837
1.269144	1.000000	0.987587
1.270594	1.000000	0.987340
1.272045	1.000000	0.987095
1.273495	1.000000	0.986852
1.274946	1.000000	0.986612
1.276396	1.000000	0.986375
1.277847	1.000000	0.986140
1.279297	1.000000	0.985907
1.280747	1.000000	0.985677
1.282198	1.000000	0.985449
1.283648	1.000000	0.985223
1.285099	1.000000	0.985000
1.286549	1.000000	0.984780
1.288000	1.000000	0.984561
1.289450	1.000000	0.984345
1.290901	1.000000	0.984132
1.292351	1.000000	0.983921
1.293801	1.000000	0.983712
1.295252	1.000000	0.983506
1.296702	1.000000	0.983302
1.298153	1.000000	0.983100
1.299603	1.000000	0.982901
1.301054	1.000000	0.982704
1.302504	1.000000	0.982509
1.303955	1.000000	0.982317
1.305405	1.000000	0.982127
1.306856	1.000000	0.981939
1.308306	1.000000	0.981753
1.309756	1.000000	0.981570
1.311207	1.000000	0.981389
1.312657	1.000000	0.981211
1.314108	1.000000	0.981034
1.315558	1.000000	0.980860
1.317009	1.000000	0.980689
1.318459	1.000000	0.980519
1.319910	1.000000	0.980352
1.321360	1.000000	0.980187
1.322810	1.000000	0.980024
1.324261	1.000000	0.979864
1.325711	1.000000	0.979705
1.327162	1.000000	0.979549
1.328612	1.000000	0.979395
1.330063	1.000000	0.979243
1.331513	1.000000	0.979094
1.332964	1.000000	0.978946
1.334414	1.000000	0.978801
1.335865	1.000000	0.978658
1.337315	1.000000	0.978517
1.338765	1.000000	0.978378
1.340216	1.000000	0.978242
1.341666	1.000000	0.978107
1.343117	1.000000	0.977975
1.344567	1.000000	0.977845
1.346018	1.000000	0.977716
1.347468	1.000000	0.977590
1.348919	1.000000	0.977466
1.350369	1.000000	0.977344
1.351819	1.000000	0.977225
