algoritmo,run,t,corriente_real,rpm_real,torque_real,corriente_estimado,rpm_estimado,torque_estimado
target,0,0.2444889779559118,23.000957304308884,1041.2887507215837,10.718818830881526,22.80018563386192,1038.0872501970096,10.207568683410003
target,0,0.24849699398797592,22.717176496345605,1062.64962011608,11.535866427151008,22.263121978609437,1076.6536511881195,11.627541479739088
target,0,0.25250501002004005,23.212997356471462,1083.882025397883,10.667622463588618,22.249054666470702,955.9838333546004,10.631203711869038
target,0,0.2565130260521042,23.694448481943578,1102.867195744734,9.524222656639525,23.793521850701122,1050.5291637297346,9.5647632999456
target,0,0.2605210420841683,23.49642876642206,1120.7440617960233,9.641724368176432,23.272077437203716,1134.854894936391,9.798902547846756
target,0,0.26452905811623245,22.892311507368273,1139.9766931548752,10.742474823772177,21.982021513315885,1165.4447070491458,10.770287770960143
target,0,0.2685370741482966,22.646322916243786,1161.0820752711627,11.375312202429079,22.90473690458706,1205.3682899000944,11.38204497873797
target,0,0.2725450901803607,22.981241866510956,1182.30791647254,10.90415148892573,22.474613563117536,1182.9273123412606,11.021314924035746
target,0,0.27655310621242485,23.34489999718013,1202.1532664872902,10.142802803057167,23.37390589950994,1239.9868378623833,10.313985634242135
target,0,0.280561122244489,23.23292021241637,1221.139872975192,10.112417482763886,23.640038674254725,1253.7168241740656,9.687352914368985
target,0,0.28456913827655306,22.78921596162107,1240.835255456203,10.78297477097111,22.861239009175215,1109.4784022716276,10.193688340452617
target,0,0.2885771543086172,22.542736089144565,1261.8064312925214,11.301143399587245,23.178968510976244,1264.4630678026547,11.275742917222011
target,0,0.2925851703406813,22.712587435669498,1283.1342500291546,11.150203166974855,22.023070365088838,1338.2618753611268,10.559785863643526
target,0,0.29659318637274545,22.975798254081482,1303.762787714214,10.687668960679947,23.200462676564893,1346.1101920469569,10.723739886109856
target,0,0.3006012024048096,22.951210956092925,1323.7436625120622,10.559147239985753,22.56881836271971,1297.6222804877084,10.945996314881322
target,0,0.3046092184368737,22.65453431599439,1343.9616642500737,10.903732619559733,22.168288005399816,1286.1258301415878,11.153917834257062
target,0,0.30861723446893785,22.413249719101803,1364.96967356013,11.300493770844401,22.090024598136445,1284.6861894253345,10.868552251019231
target,0,0.312625250501002,22.439436686890712,1386.4374237782658,11.357520489900919,22.26546819210905,1377.0290713968238,11.003014134324207
target,0,0.3166332665330661,22.598395244969634,1407.7019614368207,11.140678859964968,22.629757532349828,1489.045635375798,11.275968846592885
target,0,0.32064128256513025,22.62782606250991,1428.5658984184188,11.000366882415252,21.977215513425044,1288.4461069652607,10.834995695895257
target,0,0.3246492985971944,22.457764014308943,1449.4106802740462,11.127519354184372,22.960778472014585,1402.0371290651044,10.99702857852916
target,0,0.3286573146292585,22.249530285487968,1470.6597422518594,11.385170666914423,22.50955254614205,1388.8334553663244,11.631150415078277
target,0,0.33266533066132264,22.175906252909858,1492.3203106019685,11.530448504917509,21.318079805811,1548.672320566655,11.12359661127664
target,0,0.3366733466933867,22.228011167081505,1514.0728767033754,11.4952589672902,23.059039540506095,1474.2790525092926,11.329913781739178
target,0,0.34068136272545085,22.261307083232325,1535.6808338595897,11.414386040754668,23.319956756129343,1501.893810632928,11.08467930752211
target,0,0.344689378757515,22.18029344985077,1557.2136597457882,11.436383245105642,22.83851473367001,1541.6388751286743,11.00651903808183
target,0,0.3486973947895791,22.02785030717748,1578.9014305294766,11.569304177061204,21.927381687499196,1610.8761606689661,11.216110027509844
target,0,0.35270541082164325,21.9104274912025,1600.8645587973094,11.70901585886359,21.312527610319655,1572.6949978523844,11.98819187561243
target,0,0.3567134268537074,21.873688751503153,1623.023363141831,11.772213177407641,22.46248634047327,1404.341104378745,11.793567890005148
target,0,0.3607214428857715,21.868925717173113,1645.2291965556658,11.772425406224482,21.643794866473065,1684.2334946086576,11.410131283325528
target,0,0.36472945891783565,21.825029677522995,1667.4269488446957,11.780169787363663,22.50763343424915,1698.9457921657472,11.684934910508014
target,0,0.3687374749498998,21.725130681527475,1689.6823551159325,11.839461750397122,21.84142979869177,1673.9215299994005,11.164124119865438
target,0,0.3727454909819639,21.609603059040314,1712.0867599923333,11.933868144761284,22.154950650863512,1634.2638959554993,11.631676586449439
target,0,0.37675350701402804,21.522251331394468,1734.6653573549747,12.019503416474192,21.7212435375687,1759.9196109496997,12.90532358991347
target,0,0.3807615230460922,21.466883590224796,1757.37365228402,12.073577310067241,21.86142851555125,1784.5989275205545,12.036388637952795
target,0,0.38476953907815625,21.41415193906351,1780.1586589860053,12.108606613235311,21.420015068428903,1746.4150525194657,12.410116622368571
target,0,0.3887775551102204,21.33826660344048,1803.0088628994895,12.150210499621055,22.335482705580066,1787.4497356103684,12.123223334073746
target,0,0.3927855711422845,21.23997518905873,1825.95164771297,12.210296566268813,21.310841908024162,1759.175819619581,12.35377395090724
target,0,0.39679358717434865,21.138248946374528,1849.0173317153126,12.281080315453798,21.362716659729916,1836.1964413810367,12.554402959774611
target,0,0.4008016032064128,21.047719470058098,1872.2123039025478,12.348212693736103,22.099256076025956,1760.9071599431493,11.893010210578097
target,0,0.4048096192384769,20.9667477880426,1895.5213552215528,12.40506368793822,20.21416967996471,1925.4806252774313,12.392315136846145
target,0,0.40881763527054105,20.883722981075827,1918.9272587826144,12.455563602450193,20.17429410460346,1851.1311536874427,13.106199631891991
target,0,0.4128256513026052,20.790241909933584,1942.425191290221,12.507250630249287,21.331545442320213,1959.5185888260078,12.179432067185246
target,0,0.4168336673346693,20.687270058504577,1966.0219150371352,12.563860475370019,20.032207133522768,1865.0879993491887,12.330435748133485
target,0,0.42084168336673344,20.581231597032403,1989.725847193853,12.623627262274539,21.66653445040454,1947.3656768151657,12.49683047702149
target,0,0.4248496993987976,20.476681395926136,2013.5392421445777,12.682639505854725,20.245719795310805,2005.607220491447,12.79350188689565
target,0,0.4288577154308617,20.373132662148876,2037.4579987456764,12.738591276119562,19.955759747296444,1918.236550687041,12.954905167763648
target,0,0.43286573146292584,20.26709252410063,2061.4762138806072,12.791832565257689,21.340848296890883,2069.742666419782,13.314121415297373
target,0,0.4368737474949899,20.15585956804661,2085.590212421076,12.844019614866745,20.982567436569177,2058.371252587771,13.04985830742045
target,0,0.44088176352705405,20.039275638877545,2109.799227979205,12.896288860231525,21.08210594117977,1984.7156773867953,12.870717329788864
target,0,0.4448897795591182,19.918853705104176,2134.1035181841366,12.948572288834564,20.424781948822286,2040.5438710963788,13.467463644797595
target,0,0.4488977955911823,19.795880839235203,2158.502344703141,13.000026548446451,19.31497915927384,2201.9438457848055,13.290184315779916
target,0,0.45290581162324645,19.670453340766084,2182.993271508745,13.049844175919505,20.737018656595353,2247.2851324771814,12.433488210118039
target,0,0.4569138276553106,19.541775570268605,2207.572737092436,13.097680211313323,19.39212458613935,2198.1030310482647,14.138773654012578
target,0,0.4609218436873747,19.40901059786752,2232.2369376200863,13.143579909289004,19.857095966814356,2261.294741447973,13.87294846368673
target,0,0.46492985971943884,19.27181381490156,2256.9822830679327,13.187667648376504,19.800751897629745,2273.0519866748305,13.11834809254371
target,0,0.468937875751503,19.13028329313371,2281.8052903566218,13.229909193831007,19.04372687073252,2305.4688862466223,13.385642519862012
target,0,0.4729458917835671,18.984612511551504,2306.702214074605,13.27007314299559,19.327509624298774,2399.022857702418,13.815829374560535
target,0,0.47695390781563124,18.834827028316372,2331.668752647405,13.307828222127181,19.349780013723155,2223.4815113572895,13.2368658369766
target,0,0.48096192384769537,18.680750988095227,2356.6999652569657,13.342849905784421,18.890944057640745,2405.2630032548927,13.643821255755963
target,0,0.4849699398797595,18.522124830647687,2381.7903392167173,13.37486556661718,17.90822803644187,2354.365960331474,13.83005233923904
target,0,0.4889779559118236,18.35872497751333,2406.9338813734516,13.403638675734172,18.52525883907041,2390.8343583347437,12.985438121615914
target,0,0.4929859719438877,18.190404384716537,2432.1241508205076,13.42893013670774,18.931047885093953,2410.425677512664,13.18071464180204
target,0,0.49699398797595185,18.01706523059427,2457.354224396763,13.450470706205344,17.629223975522127,2430.4224561363467,13.830174751595596
target,0,0.501002004008016,17.838614720458164,2482.6166303274476,13.467955327346278,17.755059964634487,2394.588147067847,13.657852794705562
target,0,0.5050100200400801,17.654941126842548,2507.9032869664934,13.481052087768795,17.411954790397186,2521.0651869469593,13.861740273270783
target,0,0.5090180360721442,17.465915693800525,2533.205462910177,13.48941372431902,18.49853008181758,2653.162270617853,13.4347836476093
target,0,0.5130260521042084,17.2714068064428,2558.513755102635,13.492684245401472,17.64681093533378,2554.4839720352948,13.373587818671547
target,0,0.5170340681362725,17.071292283029063,2583.8180738912224,13.490499875075416,17.298815782349738,2583.7186418329293,12.666878670885279
target,0,0.5210420841683366,16.865464321368716,2609.1076266818495,13.482487248249681,16.43554921310474,2559.7665080320608,13.010230864437903
target,0,0.5250501002004008,16.65382905204563,2634.3708980794922,13.468261947915952,16.95494157865771,2625.9374139338934,13.487657458728547
target,0,0.5290581162324649,16.43630484596443,2659.595628872101,13.447428847230187,16.05976276763295,2693.0616628602297,13.7872214003133
target,0,0.533066132264529,16.21282202465804,2684.7687974147,13.419584166678145,16.230595959195618,2658.189135275851,13.638477954792775
target,0,0.5370741482965932,15.983324406976767,2709.876606018851,13.384318501295509,15.628272934876481,2677.298066223521,13.33147114669916
target,0,0.5410821643286573,15.74777191772192,2734.904473551605,13.341220184108643,16.125486973794487,2763.8547884040204,13.229225585987152
target,0,0.5450901803607214,15.506143401712983,2759.8370346066686,13.28987874274404,15.828107199556294,2693.933578003413,13.379376499965563
target,0,0.5490981963927856,15.25843921343427,2784.6581454692764,13.229888507308305,15.142126819099495,2802.784849220837,13.26211862581602
target,0,0.5531062124248497,15.004683543434396,2809.3508973385156,13.160852527698548,15.225810591430957,2868.2417046021633,13.739652997961874
target,0,0.5571142284569138,14.744926603333797,2833.8976375521984,13.082386917039585,14.134569614484567,2931.5281865927022,13.1427338306262
target,0,0.561122244488978,14.47924688366615,2858.2799996603567,12.994125738063056,13.646540319019609,2851.7914857766373,12.383717709005879
target,0,0.565130260521042,14.207754905848363,2882.47894318013,12.895727362782429,14.453107791817825,2980.6585913774916,12.371317694915067
target,0,0.5691382765531061,13.930595051846261,2906.474804732699,12.786879772026044,14.023664226768268,2980.7349712426735,13.412746722652468
target,0,0.5731462925851702,13.6479467945282,2930.247359357028,12.667306044714632,14.002543377200134,2858.7293687421743,12.18468143865463
target,0,0.5771543086172344,13.360026520886908,2953.7758937077483,12.536770461891674,14.690755905427293,2866.3402283570827,12.8518129298105
target,0,0.5811623246492985,13.067089050597906,2977.039291250481,12.395084624416498,13.59447900176255,2955.145986843281,12.284490653845376
target,0,0.5851703406813626,12.769428834368057,3000.0161294308464,12.242113519539048,12.25971605020477,3073.8832898347528,12.172157665993016
target,0,0.5891783567134268,12.467380780502145,3022.684788634978,12.077781408065494,13.09111393060598,3017.4953126950554,12.022506504605051
target,0,0.5931863727454909,12.161321176408187,3045.0235723361393,11.902077817409294,11.426528780674653,3001.9024355120673,12.405399483662226
target,0,0.597194388777555,11.851671691344222,3067.0108380530864,11.71506573474009,11.593926461781548,3178.44619701554,11.6355973658902
target,0,0.6012024048096192,11.538896604722133,3088.6251387645134,11.51688433709845,11.500791026575342,3109.2219788856546,11.503153762777803
target,0,0.6052104208416833,11.223499669356462,3109.845370545663,11.307751422323985,12.180216831291107,2943.250174990759,10.67692118239858
target,0,0.6092184368737474,10.906022263367154,3130.650927335415,11.087966025387805,10.490157001453058,3153.419852136603,11.173141310989493
target,0,0.6132264529058116,10.587040920285805,3151.0218600926796,10.857909878370565,10.125564110521719,3188.3555158655763,11.076747679993469
target,0,0.6172344689378757,10.26716596765172,3170.939037594768,10.618049111939516,10.212190848801637,3187.135456892443,10.716598837150627
target,0,0.6212424849699398,9.947042629108926,3190.3843077341976,10.36893693742487,9.57656154840456,3222.6690875697536,10.944997310470935
target,0,0.625250501002004,9.627341450886624,3209.3406551723006,10.111206842699325,10.256446129309476,3204.510946962846,10.133942457709447
target,0,0.6292585170340681,9.308752037737976,3227.792351499426,9.845567595919212,8.705726738298385,3133.1448639943555,9.96877349445305
target,0,0.6332665330661322,8.991977690832735,3245.725097157226,9.572797658284285,8.351240178908144,3219.1122994985517,10.252131212252564
target,0,0.6372745490981964,8.677732237452636,3263.126150986568,9.2937405716687,8.433256952179434,3195.240502028468,8.654993779790024
target,0,0.6412825651302605,8.36673778219428,3279.9844466923646,9.009299835964933,8.08864036084532,3213.0230842271835,8.82145834356905
target,0,0.6452905811623246,8.059712212157882,3296.290691194055,8.72042431889699,9.137147804619282,3205.6151600109047,9.308131408171588
target,0,0.6492985971943888,7.757361804037191,3312.0374432316416,8.428097186869193,8.287510949567926,3344.521583032028,8.813867520052677
target,0,0.6533066132264529,7.460375452400154,3327.219171638756,8.133325384000756,7.509263380147185,3334.2471246330515,8.412879671170296
target,0,0.657314629258517,7.16942340395312,3341.8322916382945,7.837132609826817,6.485149804226097,3309.658551913247,8.180260429068639
target,0,0.6613226452905812,6.88514782977091,3355.875179607202,7.540544311755493,7.356633505239228,3309.2592846271978,7.675325330692154
target,0,0.6653306613226453,6.608153857118678,3369.34816297561,7.244573323736428,6.0496414378656125,3367.6666209661944,7.916939828268427
target,0,0.6693386773547093,6.339004588169912,3382.2534883497297,6.9502088096389185,5.476416501809104,3459.728753477865,7.10587993795818
target,0,0.6733466933867734,6.078220033027179,3394.595267787774,6.658409083915598,6.741606567940014,3250.712852606008,6.757256143135924
target,0,0.6773547094188376,5.826271814117124,3406.379406297378,6.370090467353461,6.003250087258527,3433.435328285211,6.435595895520597
target,0,0.6813627254509017,5.583575868066137,3417.6135093652656,6.086115239199455,6.097776225821739,3378.4369096569144,6.165592726388042
target,0,0.6853707414829658,5.350489669165537,3428.306774726127,5.8072842367715065,5.528464695236323,3293.0125741587435,5.330487907200254
target,0,0.68937875751503,5.12731251884593,3438.4698701939474,5.534333164031207,5.605760024368428,3298.7880701425242,5.851920541298794
target,0,0.6933867735470941,4.914283703021247,3448.114801611239,5.2679272920345905,4.550756108630006,3382.5861797874427,5.214174260572272
target,0,0.6973947895791582,4.711578475471492,3457.2547714460175,5.008655273111538,4.134065369751041,3473.013337152662,5.759449963781794
target,0,0.7014028056112224,4.519307870421176,3465.9040320479744,4.757027303231173,4.899904913196638,3494.1219747684804,4.725852430301477
target,0,0.7054108216432865,4.337520650952432,3474.077735895387,4.513476157951023,3.88890298440681,3406.6683570329815,4.686932765965437
target,0,0.7094188376753506,4.166204562984727,3481.7917863967286,4.278357905705078,3.781165365604085,3554.803606134239,4.37998043047043
target,0,0.7134268537074148,4.005285748202411,3489.0626902158797,4.051951602937482,3.750919964622023,3591.2185113978153,3.7941652213311094
target,0,0.7174348697394789,3.8546310935361414,3495.907413792931,3.834462206177469,3.86439131909064,3524.34242406849,4.2433127964958075
target,0,0.721442885771543,3.714051905666378,3502.343245810867,3.626025043168978,3.516384477056093,3459.8865164622557,4.411084494293302
target,0,0.7254509018036072,3.5833082023307457,3508.3876675710926,3.4267107986394034,2.8155461646393403,3589.1095912108294,3.420621240417668
target,0,0.7294589178356713,3.462111489729577,3514.058232117577,3.236528939012491,3.1027200125040375,3568.288002031788,3.1127043562196293
target,0,0.7334669338677354,3.3501295576223447,3519.372452795684,3.055433005271207,2.108598644539785,3581.643530867358,2.9091288846100385
target,0,0.7374749498997996,3.246992103118474,3524.3477022158386,2.8833263666594333,3.5961164504079504,3477.220250662806,2.10350119039415
target,0,0.7414829659318637,3.152297221697469,3529.001121765882,2.7200685264268203,2.2577207693854215,3325.50878058256,2.6467933423195102
target,0,0.7454909819639278,3.0656172526376837,3533.349542256401,2.565480221937211,2.448938242165825,3685.313725677811,2.668914269488929
target,0,0.749498997995992,2.986504896792698,3537.409414905789,2.419348616371303,3.0156334686493618,3421.764640014466,2.8540047927747585
target,0,0.7535070140280561,2.9144998587401436,3541.196752758087,2.281432730196497,2.5015336716259586,3538.6289670023693,2.677059698594651
target,0,0.7575150300601202,2.849135350007103,3544.727082028249,2.1514685916914433,3.710742619754139,3715.640516354348,1.9798330966402569
target,0,0.7615230460921844,2.7899444043146553,3548.015402763164,2.0291742235664327,2.0680232277578128,3571.7474699892064,1.9150979776558785
target,0,0.7655310621242485,2.7364654208938086,3551.076158420832,1.914253844726484,2.885584535585572,3619.222453334169,2.377405029577198
target,0,0.7695390781563125,2.6882470745425544,3553.9232133500523,1.8064017304944986,2.666311856391206,3446.066336821355,1.734918831484422
target,0,0.7735470941883766,2.6448527203353835,3556.5698375736984,1.7053058784652013,1.992598456251275,3428.9513318120917,1.4951273300887111
target,0,0.7775551102204408,2.6058640242999846,3559.0286981276727,1.6106512641687414,2.898057614785281,3520.7860260982256,2.184495489798916
target,0,0.7815631262525049,2.5708837962407745,3561.3118561996016,1.5221226980066043,2.4750936679299267,3639.616653899603,1.9497023425531688
target,0,0.785571142284569,2.539538045754007,3563.4307693364053,1.4394073068455058,2.970499847170072,3538.5735614033533,1.4471512338313806
target,0,0.7895791583166332,2.5114773191981925,3565.396298026149,1.3621966700690276,2.9713155915218583,3508.349448137309,1.117506368223735
target,0,0.7935871743486973,2.486377331855741,3567.218716032844,1.2901885418877541,3.694311349866156,3581.430764957518,0.4611109060929819
target,0,0.7975951903807614,2.4639390521538993,3568.907723797539,1.2230883197494604,3.2102457953839885,3646.5797284130545,1.4660998281641804
target,0,0.8016032064128256,2.443888323667691,3570.472464385606,1.1606102427736604,2.2377400757012267,3466.740374058121,0.7912244084062507
target,0,0.8056112224448897,2.4259750999210947,3571.9215414613154,1.1024783314036428,2.2923076412726444,3485.0167994572957,0.29365426852497445
target,0,0.8096192384769538,2.4099723836010942,3573.263038826914,1.0484270971188319,3.024013692661863,3516.644563958722,1.7015172652590627
target,0,0.813627254509018,2.3956749538714943,3574.5045411152523,0.9982020492832043,2.76156909101887,3653.088503852523,1.2652237001751014
target,0,0.8176352705410821,2.3828979552382146,3575.653155274082,0.9515600248240388,2.7403423877936723,3592.5109655531323,0.4821850769867819
target,0,0.8216432865731462,2.371475410150376,3576.7155325268877,0.9082693647843372,1.4685798142260968,3729.782580089953,0.4078255670798371
target,0,0.8256513026052104,2.361258706170908,3577.6978905388773,0.8681099599731469,2.3476751887568237,3644.925221248477,1.227025412509376
target,0,0.8296593186372745,2.352115097793666,3578.6060355572854,0.8308731860321273,1.940004416169157,3576.0865568553722,0.46906945641062336
target,0,0.8336673346693386,2.3439262532554204,3579.4453843321753,0.7963617463098939,2.500233957819357,3670.265176498024,1.3304933532084342
target,0,0.8376753507014028,2.3365868682233844,3580.2209856574927,0.7643894390391567,2.2817804590704074,3595.404331821414,1.0184267317085514
target,0,0.8416833667334669,2.3300033611100015,3580.93754140215,0.7347808634820173,2.8382401375588193,3530.331318764723,0.9559074237409585
target,0,0.845691382765531,2.324092658947062,3581.5994269276966,0.7073710779728473,2.5012248267947417,3630.4147426126533,0.8741424054460207
target,0,0.8496993987975952,2.318781078140677,3582.210710812684,0.682005221161738,2.757860455986663,3532.221500600334,0.7609003894429314
target,0,0.8537074148296593,2.3140033008889414,3582.7751738245356,0.6585381062536398,2.0535585288868967,3561.9275994330524,1.0213887869435512
target,0,0.8577154308617234,2.309701446444221,3583.296327096684,0.6368337964480505,1.7823300512501055,3678.617693780726,0.44971139666405
target,0,0.8617234468937875,2.305824239386916,3583.777429468129,0.6167651849669715,2.0768557009994177,3576.5064432477006,0.6521852138052809
target,0,0.8657314629258517,2.302326252448091,3584.221503990937,0.5982135633899972,2.29282218660142,3526.564076374977,0.9080839335069424
target,0,0.8697394789579158,2.299167227327446,3584.631353609175,0.5810681691045178,2.5108825880660475,3551.29660426707,0.8130711269332322
target,0,0.8737474949899798,2.296311471856183,3585.0095759998662,0.5652257477411363,3.5578919016943438,3658.3638043534206,0.0727825214512014
target,0,0.877755511022044,2.2937273241724467,3585.3585775982338,0.5505901229141373,2.270131261518214,3545.691746347203,0.3443758367416778
target,0,0.8817635270541081,2.291386681151484,3585.6805868228516,0.5370717776428852,1.7575944770111218,3557.907173323582,0.6412498097995039
target,0,0.8857715430861722,2.2892645990813696,3585.9776664453807,0.5245875022315167,2.096071084237136,3549.3438094905523,0.35644834052070307
