Algorithm,Run,Seed,Configuration,Time_s,Final_Cost,Best_Cost_Iter,Num_FO_Evaluations,Convergence_Iteration,Converged_Successfully,MSE_Current,MSE_Torque,MSE_RPM,RMSE_Total,MAE_Current,MAE_Torque,MAE_RPM,rs_identified,rr_identified,Lls_identified,Llr_identified,Lm_identified,J_identified,B_identified,Error_pct_rs,Error_pct_rr,Error_pct_Lls,Error_pct_Llr,Error_pct_Lm,Error_pct_J,Error_pct_B,Average_Error_Pct,Average_Absolute_Error,Euclidean_Distance,Max_Param_Error,Good_Params_5pct,R_Squared,MAPE_Average,Theil_Coefficient,Criterion_Error10pct,Criterion_Cost001,Criterion_5Params5pct,Criterion_R2_95pct,Criteria_Met
PSO-SQP,6,415483,PSO_30p_50i,50.12319350242615,82.24015977455541,82.24015977455541,1500.0,-1.0,False,0.1866906650205249,0.9863282079260498,271.86768335190624,9.06863604819134,2.0749526798593863,4.753994090439878,53.261125250799296,1.7016320566521386,1.949482958178545,0.0084172908613714,0.0081588645632399,0.212583955256766,0.0219946591348425,0.0012023714227488,30.54563034072904,6.529123397734701,5.216135767142656,1.9858070404997568,4.7211602250078695,9.9732956742128,20.23714227488396,11.315470674315828,0.1257440061093393,0.7579095111641212,30.54563034072904,2.0,0.9976317552879496,22.290873833329098,0.0175784695785701,False,False,False,True,1.0
PSO-SQP,7,724361,PSO_30p_50i,50.25367283821106,85.21109833038751,85.21109833038751,1500.0,-1.0,False,4.213610818926924,0.836857138305346,268.5968631410264,9.230985772407385,5.232314792730332,3.272074795654964,50.05007378077039,2.7771822200654763,1.4709828927657873,0.0045058766140226,0.0078538551387969,0.2643570391425609,0.0225257701142884,0.0006846681717065,13.354376329203108,19.61842116033949,43.67654232471699,1.8268107650377865,30.225142434759068,12.628850571442268,31.5331828293406,21.83761805926276,0.1077196766617159,0.4896170788192817,43.67654232471699,1.0,0.9465486850161208,20.36282276376025,0.078114148290993,False,False,False,False,0.0
PSO-SQP,8,668674,PSO_30p_50i,75.34150528907776,76.4754325865565,76.4754325865565,1500.0,50.0,True,0.0778219005321904,0.0286284394242526,254.61098822104057,8.745023303945878,0.8662788350043726,0.5955644263900179,51.453396699482255,2.536961523685716,1.819939025453873,0.0072870646113617,0.0085600714998337,0.2100759634836586,0.0199458452939777,0.000949895540935,3.549449946355745,0.5497800298430102,8.91169235797836,7.000893747921697,3.48569629736877,0.2707735301114497,5.010445906497324,4.111247402296621,0.0150679611098658,0.0878318078484297,8.91169235797836,4.0,0.9990127985006813,14.993928138868798,0.011457822659262,True,False,False,True,2.0
PSO-SQP,9,972125,PSO_30p_50i,49.92466163635254,85.22241280250428,85.22241280250428,1500.0,-1.0,False,0.1976692563882415,0.3217532298987474,282.8795564372222,9.231598604927768,1.2150067576999284,2.651223778148175,54.67913247076956,3.1349935241290026,1.7796156994693595,0.0078117198594705,0.0066858689372033,0.1717061909442836,0.0192726231394658,0.0014578687311334,27.958919352204177,2.7532404661552228,2.3535017566178422,16.426638284957555,15.415669485574558,3.6368843026706767,45.78687311334036,16.333103823074342,0.1099084700729075,0.687558368020186,45.78687311334036,3.0,0.9974924875267605,27.51181759153246,0.0182758814092941,False,False,False,True,1.0
PSO-SQP,10,150704,PSO_30p_50i,114.39207339286804,76.48316203631137,76.48316203631137,1500.0,-1.0,False,0.0821069291584304,0.0308197573969918,254.6188174281815,8.745465226979716,0.8693655648620613,0.63137195116302,51.45704253461736,2.562764873325632,1.8528475794629464,0.0051881990353552,0.0108024302635472,0.2151417928122821,0.0199198747032484,0.0009530229264911,4.602647890842109,1.2485016099970565,35.147512058059895,35.0303782943404,5.981178725262126,0.400626483757719,4.697707350887609,12.444078916163845,0.021927939885616,0.1157632072081333,35.147512058059895,4.0,0.9989584412226462,15.106833156651554,0.0117742617272083,False,False,False,True,1.0
PSO-SQP,11,39797,PSO_30p_50i,50.023836612701416,93.05680877868096,93.05680877868096,1500.0,-1.0,False,1.4333634740885572,0.5008962281707706,304.5766573016901,9.64659570929978,3.769295087095358,4.199644874887806,53.41213495576227,3.497001533374039,1.4655526425543923,0.0047152285113756,0.007230638540385,0.1857810838037018,0.0193035770779643,0.0014959841816992,42.73475646424649,19.91515614456872,41.05964360780492,9.617018245186877,8.482224727240464,3.482114610178274,49.59841816992261,24.9841902813069,0.2048449067239884,1.1087572732377604,49.59841816992261,1.0,0.9818172190474378,28.24654190294557,0.0469458326251884,False,False,False,True,1.0
PSO-SQP,12,645399,PSO_30p_50i,95.230721950531,76.47892793964442,76.47892793964442,1500.0,50.0,True,0.0734899930922023,0.0254831979777445,254.6423211585445,8.74522314979123,0.7719712880403655,0.542302527495222,51.41440503881881,2.434117513950409,1.8602327664987537,0.0064597984850363,0.0097530461256915,0.1988606442258335,0.0199591535597064,0.0009262041347874,0.6482647367179897,1.6520637431012903,19.252518937046183,21.91307657114388,2.0390915143677435,0.2042322014679173,7.3795865212558045,7.5841191750144,0.0076660711812388,0.034479853613315,21.91307657114388,4.0,0.9990677504549568,14.752868869308164,0.0111404197061322,True,False,False,True,2.0
PSO-SQP,13,423616,PSO_30p_50i,49.75584554672241,85.05061191376127,85.05061191376127,1500.0,-1.0,False,0.4063281423192249,0.2093238475846769,281.79873949216574,9.222288865230867,1.8432896000607288,1.405003160576424,53.85173387633017,2.303239691967397,1.8405905440296573,0.0057282351949628,0.0097045671441592,0.1760715312703664,0.0211774598363666,0.0014007867375096,5.990216654391959,0.5787182529867444,28.39706006296441,21.307089301990683,13.265255531839204,5.8872991818333285,40.078673750961045,16.500616105281054,0.0271191284735666,0.1496178584626349,40.078673750961045,1.0,0.994845567268728,25.560067177852005,0.0256066717796617,False,False,False,True,1.0
PSO-SQP,14,848770,PSO_30p_50i,88.66000747680664,76.47109571979503,76.47109571979503,1500.0,-1.0,False,0.0727233975863221,0.0269274508389208,254.6163619892975,8.744775338440379,0.8799395674401005,0.5465862248402384,51.450451531163935,2.501039310366455,1.7512956680704277,0.0113267952676708,0.0043249936903652,0.1988382143105143,0.0199660788406209,0.0009454616916872,2.0832371578144917,4.300783165550403,41.58494084588501,45.93757887043413,2.050140733736808,0.1696057968953931,5.453830831279827,14.511445343085152,0.0201422412900729,0.0940280856472672,45.93757887043413,4.0,0.9990774750212754,14.910408422003767,0.0110647494999649,False,False,False,True,1.0
PSO-SQP,15,122706,PSO_30p_50i,110.9145278930664,76.47880201971888,76.47880201971888,1500.0,-1.0,False,0.0787021795221751,0.0301058351864833,254.6168230753449,8.745215950433636,0.8526178915656715,0.6025054891836614,51.44847885133504,2.550356393498174,1.8749354188278435,0.004144862818197,0.0119999999998046,0.2136919895677363,0.0199158673165953,0.0009489198395746,4.0961793264560695,2.4554873676417075,48.189214772536594,49.999999997558376,5.266989934845461,0.4206634170232301,5.108016042530066,16.505221551227358,0.0234248788455986,0.1106154961670864,49.999999997558376,3.0,0.9990016318145328,15.019067763478889,0.0115282889445374,False,False,False,True,1.0
PSO-SQP,16,103896,PSO_30p_50i,50.430980920791626,93.36874534281937,93.36874534281937,1500.0,-1.0,False,0.8762701262555843,0.5745262534841561,307.3507069660723,9.662750402593424,2.9398550431984667,3.779072328299452,58.27686115779807,1.4534256901942224,1.9469741999111256,0.0087794983889279,0.0102006506549829,0.1381967786724266,0.0184211457715154,0.0014060749428229,40.67650244105215,6.392032782028731,9.743729861599318,27.508133187286504,31.92276912688345,7.894271142422654,40.60749428229098,23.53499040336625,0.1690452584656707,1.0055102605457182,40.67650244105215,0.0,0.988884167868788,32.30598338484051,0.0387508398813443,False,False,False,True,1.0
PSO-SQP,17,645869,PSO_30p_50i,146.7736792564392,76.52686490418023,76.52686490418023,1500.0,-1.0,False,0.1022687044995177,0.0330842488707028,254.6935135841512,8.747963471813325,1.2186452033803583,0.7157477652643696,51.50125513544276,2.539481655031658,1.713505038057333,0.0113598213277344,0.004,0.1903576044820494,0.0200380198874517,0.0009709798277655,3.652312450271753,6.365844914899857,41.99776659668027,50.0,6.227781043325391,0.1900994372587908,2.902017223440181,15.905117380839464,0.0322922676970994,0.1475302124878053,50.0,3.0,0.99870268115113,15.561343899708431,0.0130399351507838,False,False,False,True,1.0
PSO-SQP,18,432537,PSO_30p_50i,75.5718879699707,76.4704428777873,76.4704428777873,1500.0,-1.0,False,0.0731415759154019,0.0267802431221266,254.6130372677028,8.744738010814693,0.7955351784020372,0.5644509004524263,51.43100773707033,2.4932068937618825,1.8864476337483365,0.0042877216668764,0.012,0.207142045924468,0.0199378251858239,0.0009375510116256,1.7635466841584635,3.084570150182316,46.40347916404383,50.0,2.0404167115606118,0.3108740708803771,6.244898837436033,15.692540802608802,0.0159476393671943,0.0714150988571993,50.0,4.0,0.9990721702642515,14.81623142201262,0.0111137256450559,False,False,False,True,1.0
PSO-SQP,19,236035,PSO_30p_50i,48.79758429527283,84.64084640569038,84.64084640569038,1500.0,-1.0,False,4.166508243709917,0.936637201143984,266.6867318713616,9.20004600019426,4.640811409750192,2.5694228787570808,52.01671241874215,2.665551026382356,2.2823183249972887,0.0081388685464489,0.0115717194622085,0.2504290633915398,0.0171767327749368,0.0008482113572469,8.798001076830834,24.716848360507573,1.7358568306116446,44.64649327760649,23.36407063622653,14.116336125315645,15.178864275302823,18.936638654628787,0.1031405798068082,0.503313419748614,44.64649327760649,1.0,0.9471461997588606,19.647587366717968,0.0913817154374241,False,False,False,False,0.0
PSO-SQP,20,690781,PSO_30p_50i,83.52455282211304,76.46958790639817,76.46958790639817,1500.0,50.0,True,0.0753899080410064,0.0259275661764914,254.6041140508964,8.744689125772178,0.8677211773114557,0.548964926575886,51.450984976491554,2.495709344094382,1.8462887258600895,0.0060007713878659,0.0100173810556091,0.2091664719797293,0.020009619806996,0.0009469468367584,1.8656875140564029,0.8900943092945174,24.990357651675023,25.217263195114043,3.037670925975013,0.0480990349804519,5.305316324155347,8.764926993607258,0.0103205463674545,0.0489975688468975,25.217263195114043,4.0,0.9990436492845508,14.876339592296745,0.0112685223947906,True,False,False,True,2.0
PSO-SQP,21,363477,PSO_30p_50i,49.064101219177246,87.06529489316026,87.06529489316026,1500.0,-1.0,False,0.6944777253275166,0.327478347792261,287.3569266464553,9.330878570271947,2.8729612072537662,3.271646522214009,51.18373978698878,3.2649143746416702,1.554043388080169,0.0046842388234386,0.0086606524706754,0.2533889585377247,0.0192893007344636,0.0010350439367015,33.261811209864085,15.079596279772192,41.44701470701691,8.258155883442532,24.82214706291856,3.5534963276818465,3.5043936701563325,18.56094502012178,0.1637117288498143,0.8618517702353483,41.44701470701691,2.0,0.9911902761690692,20.076673487250147,0.033371335853883,False,False,False,True,1.0
PSO-SQP,22,189201,PSO_30p_50i,86.09540629386902,76.47447748481164,76.47447748481164,1500.0,50.0,True,0.0829934414253624,0.0269105756860795,254.59342918514412,8.744968695473508,0.8714032157567715,0.5886493628253948,51.448937498712894,2.5105992377038584,1.7876301542916206,0.0092565808046399,0.0064579743511575,0.2119893398966063,0.020034244699849,0.0009497408174222,2.473438273626866,2.3152921152119905,15.707260057999466,19.2753206105303,4.428246254485849,0.1712234992452994,5.025918257773059,7.056671295553261,0.0164059333778218,0.074513355880154,19.2753206105303,4.0,0.9989471954649212,14.993165354037174,0.0118265535411428,True,False,False,True,2.0
PSO-SQP,23,269826,PSO_30p_50i,49.34573554992676,87.54626090379283,87.54626090379283,1500.0,-1.0,False,7.084401058179261,1.1449971800709258,266.29787085192703,9.35661588950796,6.047737646055893,2.974919406903851,52.451973556678126,2.443409606089928,1.4704110026641075,0.0061778463796192,0.0062630676637745,0.1325357159797146,0.0232632763361548,0.0009935466719185,0.2689956697988657,19.6496719855679,22.77692025475903,21.711654202818305,34.71146996073172,16.316381680774196,0.6453328081440936,16.582918080370586,0.0633532129838704,0.3665104116000831,34.71146996073172,2.0,0.910131578661244,30.00305941245725,0.0987222681063418,False,False,False,False,0.0
PSO-SQP,24,222506,PSO_30p_50i,48.98986339569092,79.19274348811781,79.19274348811781,1500.0,50.0,True,0.1248715612680727,0.2123659460106141,263.2056298461481,8.899030480233103,1.016499778446235,1.8747405840524216,50.51765352267012,2.6627163810075665,1.7900837552266675,0.0073819836532982,0.0088050893021154,0.185772782896453,0.0188739194601236,0.0007747100449895,8.68230126561495,2.1812155613842923,7.725204333772001,10.06361627644294,8.48631384411182,5.630402699381542,22.528995501045227,9.32829278310754,0.0389477598611642,0.2171190716653623,22.528995501045227,1.0,0.9984159549990028,15.974329817071231,0.0145945729834656,True,False,False,True,2.0
PSO-SQP,25,426090,PSO_30p_50i,82.56509733200073,76.4709672079101,76.4709672079101,1500.0,50.0,True,0.0732408151231848,0.0266039282966261,254.61474809546203,8.744767990513534,0.772896401012158,0.5666140815640226,51.42647939205426,2.484974171119432,1.8181700462926045,0.0082369860259213,0.0077047284194564,0.2025891708844825,0.0199323936160615,0.0009349693401167,1.4275171885482456,0.6464455577811797,2.962325324016462,3.690894756794109,0.2023788746391282,0.3380319196920507,6.503065988322791,2.252951372827709,0.0068399783703759,0.036925077901952,6.503065988322791,6.0,0.9990709113757632,14.7866896512016,0.011124519427667,True,False,True,True,3.0
PSO-SQP,26,776308,PSO_30p_50i,77.4856526851654,76.4690680136373,76.4690680136373,1500.0,50.0,True,0.0731804858658825,0.0259485374275647,254.60971086352544,8.744659399521362,0.837312937160398,0.5362571220955399,51.44173240559667,2.4902104209656617,1.786586633764415,0.0096177186309473,0.006161683871848,0.2028554750079153,0.0199789395427116,0.0009421603759057,1.641241672067817,2.372315094840717,20.22148288684153,22.978951601899205,0.0711945773816115,0.1053022864419377,5.783962409426787,7.596350075557088,0.0124718924334018,0.0592251586602771,22.978951601899205,4.0,0.9990716766761848,14.835981180247863,0.0111071982318333,True,False,False,True,2.0
PSO-SQP,27,721946,PSO_30p_50i,95.97349309921265,76.48046071034939,76.48046071034939,1500.0,50.0,True,0.090673343737125,0.0280138759539771,254.58593476211763,8.745310784091632,0.8560039605258432,0.5797108984972059,51.45261354262925,2.495101995922226,1.7780543997916454,0.0099823876021477,0.0057041503425777,0.2156262018822531,0.0200870840833646,0.000950842875188,1.8408977927439123,2.8385573884346837,24.779845026846967,28.69812071777779,6.219803882883291,0.4354204168234218,4.915712481195805,9.961193958100838,0.0162983252115114,0.0700083364854589,28.69812071777779,4.0,0.9988497728753296,15.11258455151789,0.0123626022053839,True,False,False,True,2.0
PSO-SQP,28,62627,PSO_30p_50i,49.03228712081909,84.05620332000122,84.05620332000122,1500.0,-1.0,False,1.4118948791187975,0.175650025800369,275.1882780932741,9.168217019682793,3.348244991960975,1.6863503791064556,53.51172735149544,2.742079277356241,1.577160485548481,0.0043128100098427,0.0097293661316468,0.2175469264052829,0.0205793519787168,0.0011878040854131,11.921603157397602,13.81636690991907,46.08987487696625,21.617076645585744,7.165973598661529,2.896759893584334,18.78040854131984,17.46972337477634,0.0808070614855681,0.3866092269892109,46.08987487696625,1.0,0.9820895566413216,19.91651451378564,0.0466454379263492,False,False,False,True,1.0
PSO-SQP,29,650082,PSO_30p_50i,92.78449940681458,76.47847301295742,76.47847301295742,1500.0,50.0,True,0.0785152942407437,0.0274056855782271,254.62084958642524,8.745197139742329,0.8665197794685291,0.5246758742286897,51.43701731523379,2.434885967475132,1.8356461035808975,0.0070751643843158,0.0089283894000211,0.2110722744635171,0.0201327903350282,0.0009410940178684,0.6168992867293144,0.3085302503222774,11.560445196051518,11.604867500264112,3.976489883505976,0.6639516751413659,5.890598213151874,4.94596885788092,0.0044110474145925,0.0180890135387551,11.604867500264112,4.0,0.9990040025280308,14.822452849203456,0.0114963311996009,True,False,False,True,2.0
PSO-SQP,30,391017,PSO_30p_50i,74.17559695243835,76.47177169404924,76.47177169404924,1500.0,50.0,True,0.0723587508525212,0.0247577878475651,254.6234468309098,8.744813988533389,0.8524277010627799,0.5207424075842171,51.427582802586585,2.4429865257156496,1.8106229720987588,0.0085205807047461,0.0073949538453505,0.2019870592314564,0.0200540161317778,0.0009364407252656,0.2862642565041068,1.0588539836743878,6.507258809326311,7.563076933117865,0.4989856002677869,0.2700806588891782,6.355927473437861,3.220063959316785,0.0040923778885776,0.0206477147274611,7.563076933117865,4.0,0.9990821007089016,14.72767403167188,0.0110360581877854,True,False,False,True,2.0
BFO,1,920078,BFO_20b_15q_3r,280.9420545101166,84.49632253045058,84.49632253045058,900.0,-1.0,False,2.4945933199667705,0.8289358694822313,271.957537585809,9.19218812527521,2.61158189680934,4.242715952146474,55.250761547192496,2.713361527915917,1.7380707864243412,0.012,0.004,0.1015,0.0180986881671283,0.0015,10.749450119017018,5.0234542937518505,50.0,50.0,50.0,9.506559164358332,50.0,32.18278051101817,0.0667417219034925,0.2968979448927378,50.0,0.0,0.9683550999291904,43.521783838610254,0.0646375400926724,False,False,False,True,1.0
BFO,2,396543,BFO_20b_15q_3r,320.7311096191406,90.54129363356476,90.54129363356475,900.0,-1.0,False,0.8938907371185875,0.3423517419292835,298.2540900849384,9.515318892899217,2.486597444831734,2.5989476688421007,56.751949337003225,3.034074151345315,1.8179585621383565,0.012,0.004,0.2948079509151801,0.0184864770560466,0.0015,23.8397612794006,0.658002068942272,50.0,50.0,45.22559158383254,7.567614719766867,50.0,32.47013852170604,0.0997052947237273,0.5913973715687882,50.0,1.0,0.9886606434708496,29.534459770181915,0.0400925168059475,False,False,False,True,1.0
BFO,3,676504,BFO_20b_15q_3r,299.5992112159729,101.41295722030036,101.41295722030037,900.0,-1.0,False,0.6122472617721446,1.759834885178343,333.06930838646355,10.070400052644402,3.1102997656606632,6.0999502117258935,67.17453743440296,1.6921681945252112,1.9842752379684605,0.004,0.012,0.2130327710071669,0.0233289702400573,0.0005,30.93191042754241,8.430340872593453,50.0,50.0,4.942251727668425,16.64485120028692,50.0,30.135622032584457,0.133424112098639,0.7734687343237249,50.0,1.0,0.992233402028967,18.470170937915626,0.0313048640706743,False,False,False,True,1.0
BFO,4,999533,BFO_20b_15q_3r,343.48321557044983,154.17325589323852,154.17325589323852,900.0,-1.0,False,66.91442559429741,10.869468731386728,272.7469864441592,12.41665236258302,17.053405561685814,7.188263400987893,52.37764591112068,2.2312602650952136,0.9814834006494112,0.004,0.004,0.1015,0.03,0.0015,8.92815244509333,46.36702728691742,50.0,50.0,50.0,49.99999999999999,50.0,43.61359710457297,0.1696080477507679,0.8821915840676016,50.0,0.0,0.1511641219117157,60.04502185336012,0.2515381002403427,False,False,False,False,0.0
BFO,5,549966,BFO_20b_15q_3r,274.19840383529663,85.15432993568278,85.15432993568278,900.0,-1.0,False,0.4659068460065715,0.1760974532211978,282.0012478768854,9.227910377527666,1.6465195471677596,1.594826082518304,53.36492661554362,2.632110617760258,1.8860498826938463,0.012,0.004,0.1629284788258752,0.0196675021412116,0.0005,7.433086439194196,3.062835119882321,50.0,50.0,19.739665603017112,1.662489293941579,50.0,25.98543949371932,0.0410092170695739,0.1947920784196603,50.0,2.0,0.9940897879160598,19.038328415904008,0.0285448980254396,False,False,False,True,1.0
BFO,6,174014,BFO_20b_15q_3r,246.86203503608704,94.26002427534704,94.26002427534704,900.0,-1.0,False,0.4705058357995264,0.1674166633060246,312.35270035964834,9.708760182193556,1.446188923177363,1.6596036486434187,58.69117537265242,2.6218232618553445,1.7567019167577225,0.0111639851781569,0.004,0.3045,0.0208250592735216,0.0005,7.013194361442626,4.0053597400151695,39.54981472696181,50.0,49.99999999999999,4.125296367608108,50.0,29.2419521708611,0.0507300556499,0.2126617827598896,50.0,2.0,0.9940314479168064,20.68221698910137,0.0281064260084327,False,False,False,True,1.0
BFO,7,474122,BFO_20b_15q_3r,301.6659719944,95.13917413597798,95.13917413597798,900.0,-1.0,False,2.504687013479223,0.279575701517369,308.3156642391336,9.753931214437488,2.6196045899150784,2.912739267509823,55.57028225879458,2.1625136840506656,1.8070722611622705,0.012,0.004,0.1015,0.0200914339779096,0.0015,11.7341353448708,1.25288190370107,50.0,50.0,50.0,0.4571698895481507,50.0,30.492026734017145,0.0600722126807105,0.3057917124882623,50.0,2.0,0.9682270574462774,43.78454663200304,0.0637658413373962,False,False,False,True,1.0
BFO,8,923074,BFO_20b_15q_3r,238.1216549873352,101.8622981413781,101.8622981413781,900.0,-1.0,False,3.267202312905361,1.579640734845968,326.0175848701659,10.092685378103198,2.9176542106192267,5.500106191772391,56.27169809425618,3.054829077011153,1.7080720087932102,0.004,0.012,0.1015,0.0170985255267887,0.0005,24.68690110249604,6.662731759933872,50.0,50.0,50.0,14.50737236605628,50.0,35.122429318355174,0.1199512203844506,0.6253219698619304,50.0,0.0,0.9585542501555384,39.00841616859427,0.072171924398522,False,False,False,True,1.0
BFO,9,982582,BFO_20b_15q_3r,251.28968858718872,86.42274799209535,86.42274799209535,900.0,-1.0,False,0.7275109108909039,2.1523799024333474,282.0634904332926,9.29638359751228,2.967790422949996,6.291531988924614,50.98711217894856,1.6927870568965435,1.976898937595314,0.004,0.012,0.2581147241455369,0.0237141027739709,0.0005,30.9066507389166,8.02726434947071,50.0,50.0,27.150110416520626,18.570513869854647,50.0,33.52207705353751,0.1387772439454683,0.7733268496871714,50.0,0.0,0.9907712371827112,21.800906742650564,0.0341442851192264,False,False,False,True,1.0
BFO,10,266503,BFO_20b_15q_3r,246.9954421520233,91.72159105889487,91.72159105889489,900.0,-1.0,False,5.753385535353917,2.0222705088184,283.1902342304393,9.577138980869751,6.268960264564768,4.628397489294874,54.55084501051215,1.8290144558651784,2.3623980627275545,0.012,0.0102476192087198,0.160411530728199,0.0158558439974172,0.0005,25.346348740196795,29.09279031298112,50.0,28.095240108997515,20.97954151320243,20.72078001291357,50.0,32.03352866975592,0.1724091216207827,0.8190988931481166,50.0,0.0,0.9270160354884855,23.73827064170016,0.1084218094310257,False,False,False,False,0.0
BFO,11,422717,BFO_20b_15q_3r,259.9596967697144,88.27730048349605,88.27730048349605,900.0,-1.0,False,3.139653654941885,0.7060504623921475,282.615405324527,9.395600059788414,4.586115207298089,4.977710691048227,56.21965095275482,1.4603560719657387,1.763110165283746,0.012,0.004,0.1015,0.0219815541286692,0.0005,40.393629715684135,3.6551822249319175,50.0,50.0,50.0,9.907770643346486,50.0,36.279511797708935,0.1669307595541692,0.9970996845051228,50.0,1.0,0.9601722551838984,32.841394013717995,0.06951645519343,False,False,False,True,1.0
BFO,12,967237,BFO_20b_15q_3r,334.57126784324646,100.91142830117847,100.91142830117847,900.0,-1.0,False,0.4548414991588292,1.7521330445627008,331.93506759912765,10.045468047889978,2.0320697758264927,5.359786373478716,59.32226636929181,1.8997740655695727,2.0624495935248666,0.004,0.012,0.2957586278069097,0.0231718530997979,0.0015,22.45820140532355,12.702163580593798,50.0,50.0,45.69390532360086,15.859265498989611,50.0,35.24479082978683,0.1267294298374287,0.6045062994993681,50.0,0.0,0.9942301562047277,33.52687599665525,0.0274881909825647,False,False,False,True,1.0
BFO,13,47552,BFO_20b_15q_3r,248.49930214881897,82.51478041330374,82.51478041330374,900.0,-1.0,False,2.1740527950009243,0.2397343543129682,267.4028681371544,9.083764660827786,2.3338184948265344,2.5018630336732435,50.46681525950936,2.412497545444513,1.8264108118436724,0.004,0.012,0.1175112578890745,0.0199256981125865,0.0005,1.530712430836202,0.1961305003457756,50.0,50.0,42.11268084282044,0.3715094370674611,50.0,27.744433315867127,0.0193078123871648,0.0935943209697398,50.0,3.0,0.972421282901782,31.098368784599725,0.0583747617802208,False,False,False,True,1.0
BFO,14,59938,BFO_20b_15q_3r,323.0528528690338,79.04878366145083,79.04878366145083,900.0,-1.0,False,0.5061859053984639,0.2976405782207922,261.31259155647325,8.890938289148723,1.936373220747424,2.1671873394661283,51.29114028832399,2.8446753972620344,1.854618581028668,0.012,0.004,0.1768590709210528,0.0190528079688607,0.0005,16.109199888246295,1.3452776518397622,50.0,50.0,12.877304964998627,4.735960155696339,50.0,26.438248951540142,0.0649831570572554,0.396347371735532,50.0,2.0,0.9935788321625908,17.867716937226874,0.0299306124884044,False,False,False,True,1.0
BFO,15,108134,BFO_20b_15q_3r,297.3249440193176,99.41795336576752,99.41795336576753,900.0,-1.0,False,0.7487939349332523,0.4235290256896316,328.1913163932982,9.970855197312192,1.7269247828388057,2.5829274794758668,62.65728176865082,2.443530022625949,1.549980040549026,0.012,0.004,0.1388847740470362,0.0182374593927137,0.0015,0.2640807091449421,15.301637128468526,50.0,50.0,31.583855149243217,8.812703036431435,50.0,29.42318228904116,0.0515525290550393,0.2874006907551508,50.0,1.0,0.990501253629226,31.928531594439832,0.0348652040298747,False,False,False,True,1.0
BFO,16,765097,BFO_20b_15q_3r,282.1482462882996,82.82770378558249,82.82770378558249,900.0,-1.0,False,0.3236425462140394,0.3960372394584573,274.3534753987974,9.100972683487326,2.308156750801473,3.672584238310805,54.26246149036968,3.5559954599232024,1.7868121242029942,0.0073449340005964,0.006353811744239,0.2493019450004323,0.0191766588085801,0.0010954975392617,45.14267183360009,2.3599932129511414,8.18832499254389,20.577353197011988,22.808839901690817,4.116705957099166,9.549753926172851,16.10623471729571,0.1712436248152123,1.1078081269584326,45.14267183360009,2.0,0.9958944666645134,20.456170145485693,0.02371431745306,False,False,False,True,1.0
BFO,17,950311,BFO_20b_15q_3r,335.38394045829773,88.13011705161472,88.13011705161472,900.0,-1.0,False,9.05777673408736,2.649116634156381,259.1592733348306,9.387764220069371,6.843102760205117,4.270943667996463,50.4054520951438,2.458134361714932,2.5695921290721992,0.012,0.0107550677148871,0.1835750599688387,0.0153004533163958,0.0005,0.3320147638747702,40.41487044110378,50.0,34.4383464360896,9.568935975941512,23.49773341802065,50.0,29.750271576432905,0.1113008636023976,0.7399229281880763,50.0,1.0,0.8850985299609011,21.083653788872866,0.1404131604701832,False,False,False,False,0.0
BFO,18,585374,BFO_20b_15q_3r,287.7238779067993,105.8620377703764,105.86203777037639,900.0,-1.0,False,17.847362078768082,12.83285141166693,271.9941666192495,10.288927921332542,11.960903961450937,14.452120026895436,51.132907127302815,1.225,1.4637734753641003,0.0083589745673499,0.004,0.1910802321881856,0.03,0.0005,50.0,20.01237839540436,4.487182091874892,50.0,5.871806803849467,49.99999999999999,50.0,32.9101953273041,0.2311436095735806,1.278673268303642,50.0,1.0,0.7735991734645972,28.48782681878648,0.1480647794682398,False,False,False,False,0.0
BFO,19,800377,BFO_20b_15q_3r,318.7620704174042,94.74166274411938,94.74166274411938,900.0,-1.0,False,1.06155165910996,0.4210787621459683,311.56523901312147,9.733532901476185,1.9020406242760917,2.579807445362293,52.4886198026029,2.354378114735234,1.5768596403605477,0.012,0.004,0.1246648253447676,0.0185280455125534,0.0005,3.902934092439442,13.83280653767499,50.0,50.0,38.58875598779922,7.359772437232642,50.0,30.526324150735185,0.0624384820066996,0.2817701241406872,50.0,1.0,0.9865337985539928,26.811867788634288,0.041483786313816,False,False,False,True,1.0
BFO,20,297671,BFO_20b_15q_3r,276.175297498703,88.0097652690415,88.0097652690415,900.0,-1.0,False,2.923558967037265,2.2564416745893388,279.8599515490319,9.381351995796848,2.863815701812456,6.279604355383388,50.51357742658968,3.332923345433761,1.6893050743714095,0.012,0.004,0.1015,0.0163162826609479,0.0005,36.03768756872494,7.688247302108772,50.0,50.0,50.0,18.418586695260267,50.0,37.44921736658485,0.1624717126287719,0.8998315207765358,50.0,0.0,0.9629135015224662,36.515235236871234,0.0714044457204435,False,False,False,True,1.0
