AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,INTC
0.13600872122243068,0.10709820270679268,0.12887345777922496,0.0,0.0,0.0,0.04430964931879794,0.5837099689727538
0.036749330855636864,0.3041553792468858,0.04311849738434848,0.0,0.0,0.087882656618686,0.10203885361552992,0.42605528227891293
0.0494293647571208,0.28227063171620465,0.08790487484130692,0.0,0.06259167236842395,0.0,0.12076118264785635,0.3970422736690872
0.023500411169274243,0.1514299551062036,0.24963471420719027,0.0,0.04867638396611192,0.06471349241619527,0.0953958135135626,0.366649229621462
0.0,0.18372243159679472,0.11386750597384297,0.0,0.029262252399332316,0.0,0.30346621872996854,0.36968159130006145
0.062002339223701984,0.08837274079376281,0.2587339852639696,0.0,0.0,0.007599279154726259,0.24793765291091815,0.3353540026529211
0.052325361056574,0.13963013109992176,0.16970580911979874,0.0,0.006808791437257578,0.026568849271260596,0.2354660130480613,0.36949504496712593
0.08382582344272314,0.0,0.19721076165692644,0.0,0.0,0.055628667365130814,0.3173039106675526,0.3460308368676671
0.1211785655836618,0.05251946599471978,0.21431550434196386,2.1251126600349642e-07,1.14909542662071e-06,0.03018269356907069,0.2753938536550084,0.3064085552488829
0.17740133758073792,0.0,0.157168130208989,0.0,0.0,0.009353831490415547,0.29951233128642907,0.3565643694334284
0.12732065919725538,0.0,0.2202550093639236,0.0,0.0,0.04516955010207775,0.21524296590288863,0.3920118154338546
0.22966873730502035,0.06629978520067047,0.0,0.0,0.0,0.16286192103992972,0.13317711130452248,0.407992445149857
0.21008631029333094,0.0,0.0918940905115271,0.0,0.0,0.04383951676160764,0.2611686085782647,0.3930114738552697
0.24081195519521265,0.018831323910759375,0.17231365834949652,0.009116886849425226,0.0,0.07148782796704498,0.11193482027382845,0.37550352745423266
0.2925041354844231,0.0,0.18469565497398596,0.0,0.0,0.03406788615285236,0.1348678261834035,0.35386449720533514
0.3207791015327698,0.015910059849286614,0.13203167868163496,0.0,0.004883104481563456,0.06415790009432347,0.10103610255788432,0.3612020528025374
0.19811309308528585,0.0,0.0838981233350895,0.0,0.0,0.1022610430160636,0.24639651486713693,0.3693312256964241
0.1738759006396842,0.0,0.15977954090234336,0.0,0.0,0.0904815628662765,0.2464254641858108,0.3294375314058852
0.22528414610371283,0.0,0.015464983891880588,0.0,0.012300370204934326,0.08705599738238284,0.3139730312431827,0.3459214711739068
0.18651615903551588,1.3364789192748615e-05,0.0803750102596306,0.0006099082356911963,0.00018177223825014652,0.12138376468080797,0.3054600103804557,0.3054600103804557
0.15858358718422047,0.0011594693795266742,0.10534574066060301,1.060811995625922e-07,0.00039658530336759024,0.1421663836252878,0.296083803234232,0.29626432453156293
0.16213039022493247,0.0100221864090223,0.0821403010356283,0.0,0.0,0.12254235035283542,0.3115823859887908,0.3115823859887908
0.14692663246837023,0.000261997872069076,0.11725645969215487,8.887519893851944e-06,0.002026279633582742,0.13205772573554744,0.3119850889424873,0.2894769281358946
0.17889128610565824,0.0,0.10396096625079101,0.0,0.010567572182671636,0.104211749355478,0.3097791702927185,0.29258925581268264
0.14998829161276805,0.011846640179336754,0.0594055462639187,0.0004390936136360125,0.026074692938524446,0.17332479124994266,0.30349558952280886,0.2754253546190646
0.15345448077340906,0.0008494096957144106,0.11264677536154659,0.0008573017483034348,0.01141189659449977,0.15267955699789132,0.2839841107443774,0.28411646808425806
0.12441378438993891,0.0,0.049873131070429955,0.0,0.06946323594800523,0.1789851630307352,0.3428297525584303,0.23443493300246043
0.13844374730855444,0.017097083250579893,0.09812303725684535,0.014498289775258615,0.030230873337634197,0.10611666275297144,0.3799904644356363,0.2154998418825199
0.09178288631427794,0.0796986356835719,0.10930789116478473,0.0,0.01125145686470605,0.08422588718832812,0.38916230430081855,0.23457093848351265
0.14421937578944063,0.0,0.18391361701103184,0.0,0.010697215968969753,0.0616978014761421,0.3649631552499271,0.2345088345044886
0.2048089844293494,0.0,0.11028207633736892,0.0,0.0,0.12616878031464102,0.34105739080840924,0.21768276811023146
0.11227599627048845,0.03221856738005774,0.0903921060358885,0.0,0.1189484163173608,0.10413203619440677,0.3432415346868611,0.19879134311493676
0.12222988401543053,0.0,0.08584002432912212,0.0,0.057073683018222646,0.12382988187467844,0.35207765898319265,0.2589488677793535
0.15054784549308675,0.0,0.05009478911938573,0.0,0.06648873996085032,0.07116832603697525,0.38695542474083927,0.27474487464886266
