AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,INTC
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.09104961064816808,0.0,0.0,0.0,0.0,0.9089503893518319,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.971851337683678,0.0,0.028148662316321967
0.03360696854459926,0.0,0.0,0.0,0.0,0.9663930314554008,0.0,0.0
0.09536898986775667,0.3623693873777281,0.0,0.0,0.0,0.4458592751063502,0.0,0.09640234764816495
0.16055201244194023,0.4008596897540068,0.0,0.0,0.0,0.35579003775076334,0.0,0.08279826005328961
0.0,0.3356404513545203,0.0,0.0,0.0,0.5208505646648888,0.0,0.1435089839805908
0.1237526769814822,0.43365990158929446,0.0,0.0,0.0,0.44258742142922336,0.0,0.0
0.6101153507327444,0.18344433658266,0.0,0.0,0.0,0.0,0.1169546402223983,0.08948567246219738
0.0,0.4834497657007564,0.0,0.0,0.0,0.5165502342992436,0.0,0.0
0.8188887061409998,0.11662572166532875,0.0,0.0,0.0,0.0,0.0,0.06448557219367147
0.2027332771755867,0.149760920860669,0.5894912888850511,0.0,0.0,0.0,0.0,0.05801451307869323
0.5359701297834051,0.0,0.431907823767549,0.0,0.0,0.0,0.0,0.03212204644904607
0.031036387136896656,0.0,0.9608227605408235,0.0,0.0,0.0,0.0,0.008140852322279698
0.41140676965662387,0.0,0.10545060188750761,0.0,0.0,0.0,0.0,0.4831426284558686
0.019600357496788796,0.0,0.3378349106596648,0.0,0.0,0.5942271898663632,0.0,0.04833754197718319
0.16377379631412908,0.11194236080566304,0.6015528452074349,0.0,0.0,0.02568873648367733,0.08601177878330513,0.011030482405790503
0.09232233176125232,0.586333357319869,0.3213443109188788,0.0,0.0,0.0,0.0,0.0
0.3699027744749588,0.0,0.5901485533964828,0.0,0.0,0.0,0.0,0.03994867212855841
0.3034041750702909,0.0,0.6739385048279477,0.0,0.0,0.0,0.0,0.02265732010176142
0.34378429905902214,0.0,0.5792632380025922,0.0,0.0,0.0,0.0,0.07695246293838569
0.5798234821549774,0.0,0.2989502216835806,0.0,0.0,0.121226296161442,0.0,0.0
0.14956855849792042,0.0,0.6163559147706235,0.0,0.0,0.0,0.0,0.2340755267314561
0.7629257091976412,0.0,0.0,0.0,0.0,0.0,0.0,0.23707429080235878
0.0,0.0,0.0,0.0,0.0,0.973438933248305,0.026561066751695,0.0
0.9668665840499762,0.0,0.0,0.0,0.0,0.0,0.03313341595002387,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8762729623450728,0.0,0.0,0.0,0.0,0.0,0.1237270376549272,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.47526753822899315,0.0,0.0,0.0,0.0,0.3466806763411817,0.17805178542982517,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8949386377129388,0.0,0.0,0.0,0.0,0.0,0.10506136228706124,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.3780418903803039,0.6219581096196961,0.0,0.0
0.0,0.0,0.0,0.0,0.07219834115223674,0.7270999221482403,0.20070173669952307,0.0
0.0,0.0,0.0,0.0,0.17266525414627337,0.6186189510635398,0.2087157947901867,0.0
0.10985452541692386,0.0,0.0,0.0,0.09363678642083723,0.7700873631010862,0.02642132506115284,0.0
0.02861683120122526,0.0,0.0,0.0,0.3889113053431762,0.3287361376834428,0.2537357257721559,0.0
0.0912568104688602,0.0,0.0,0.0,0.284347766656097,0.4126768147092312,0.21171860816581153,0.0
0.38734807376779196,0.0,0.0,0.0,0.4100432412182464,0.008351562753741628,0.1942571222602201,0.0
